resident_status_code	race_desc_victim	ethnicity_name_victim	pub_agency_name	offense_name	location_name	weapon_name	injury_name	relationship_name	incident_isweekend
U	White	Not Hispanic or Latino	Devils Lake	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Fargo	Intimidation	Cyberspace	N/A	N/A	Victim was Ex-Spouse	True
N	American Indian or Alaska Native	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	Black or African American	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Williston	Aggravated Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Residence/Home	None	None	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Fargo	Intimidation	Government/Public Building	N/A	N/A	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Grand Forks	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
N	Unknown	Not Specified	Grand Forks	Fondling	Residence/Home	None	None	Victim Was Babysittee	True
R	White	Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Parent	False
R	White	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
N/A	White	Not Specified	Minot	Rape	Residence/Home	Personal Weapons	None	Victim Was Child	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Child	True
R	White	Not Specified	Grand Forks	Intimidation	Residence/Home	N/A	N/A	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
N	White	Not Hispanic or Latino	Grand Forks	Aggravated Assault	Bar/Nightclub	Personal Weapons	Possible Internal Injury	Victim was Otherwise Known	True
N/A	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Valley City	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Relationship Unknown	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Residence/Home	Other	None	Victim Was Parent	False
R	Black or African American	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Spouse	False
R	White	Not Hispanic or Latino	Mandan	Fondling	Residence/Home	Knife/Cutting Instrument	None	Victim Was Other Family Member	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Wahpeton	Fondling	School-Elementary/Secondary	Personal Weapons	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Drug Store/Doctor's Office/Hospital	Personal Weapons	None	Victim Was Stranger	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Bar/Nightclub	Other	None	Victim Was Acquaintance	True
R	White	Not Hispanic or Latino	Jamestown	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Spouse	True
R	White	Not Specified	Lincoln	Simple Assault	Residence/Home	Unknown	None	Victim Was Child	True
N	Black or African American	Not Hispanic or Latino	Traill	Aggravated Assault	School-College/University	Knife/Cutting Instrument	Severe Laceration	Victim Was Stranger	True
R	Black or African American	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Stranger	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Standing Rock Agency	Simple Assault	Residence/Home	None	None	Relationship Unknown	False
N	White	Not Hispanic or Latino	Fargo	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Acquaintance	True
R	Black or African American	Not Hispanic or Latino	West Fargo	Rape	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
R	Black or African American	Not Hispanic or Latino	Grand Forks	Fondling	Residence/Home	Personal Weapons	None	Victim Was Other Family Member	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fort Totten Agency	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Residence/Home	None	None	Victim Was Acquaintance	True
R	White	Not Specified	Mandan	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Mandan	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Parking/Drop Lot/Garage	Personal Weapons	None	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Asphyxiation	Possible Internal Injury	Victim Was Offender	False
R	White	Not Hispanic or Latino	Grand Forks	Intimidation	Residence/Home	N/A	N/A	Relationship Unknown	False
N	White	Not Hispanic or Latino	Fargo	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	None	Victim Was Offender	False
R	White	Not Hispanic or Latino	Burleigh	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Stepparent	True
N	White	Not Hispanic or Latino	Grand Forks	Aggravated Assault	Bar/Nightclub	Personal Weapons	Possible Internal Injury	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Burleigh	Intimidation	Residence/Home	N/A	N/A	Victim Was Other Family Member	False
R	White	Not Hispanic or Latino	Harvey	Rape	Residence/Home	None	None	Victim Was Sibling	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
N	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	None	Victim Was Offender	True
R	White	Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Sibling	True
N	Unknown	Unknown	Williston	Simple Assault	Other/Unknown	Personal Weapons	Minor Injury	Victim Was Child	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
N	White	Not Hispanic or Latino	Jamestown	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was In-law	False
R	White	Not Hispanic or Latino	Lincoln	Intimidation	Residence/Home	N/A	N/A	Victim Was Neighbor	False
R	White	Not Hispanic or Latino	Dickinson	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Stranger	True
N	Black or African American	Not Hispanic or Latino	Bismarck	Simple Assault	Parking/Drop Lot/Garage	Personal Weapons	Minor Injury	Victim Was Stranger	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim was Otherwise Known	True
N	Unknown	Unknown	Grand Forks	Fondling	Residence/Home	Personal Weapons	None	Victim Was Acquaintance	False
R	Black or African American	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Asphyxiation	Possible Internal Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
N/A	Black or African American	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Stranger	True
R	White	Hispanic or Latino	Dickinson	Negligent Manslaughter	Residence/Home	Handgun	N/A	Victim Was Friend	True
R	White	Hispanic or Latino	Dickinson	Negligent Manslaughter	Residence/Home	Handgun	N/A	Victim Was Friend	True
R	Black or African American	Not Hispanic or Latino	West Fargo	Aggravated Assault	Residence/Home	Personal Weapons	Loss of Teeth	Victim was Otherwise Known	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Standing Rock Agency	Simple Assault	Residence/Home	None	None	Victim Was Acquaintance	False
N	Black or African American	Not Hispanic or Latino	Williston	Intimidation	Other/Unknown	N/A	N/A	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fort Totten Agency	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Child	False
R	American Indian or Alaska Native	Not Hispanic or Latino	North Dakota Highway Patrol	Aggravated Assault	Residence/Home	Motor Vehicle/Vessel	Possible Internal Injury	Victim Was Stranger	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	None	Victim Was Offender	True
R	White	Not Hispanic or Latino	Fargo	Intimidation	Hotel/Motel/Etc.	N/A	N/A	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Other	None	Victim Was Stepchild	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	True
R	White	Not Specified	Morton	Simple Assault	School-Elementary/Secondary	Other	None	Victim Was Grandchild	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Spouse	True
R	White	Not Hispanic or Latino	Traill	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Neighbor	True
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Other	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Grand Forks	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Jamestown	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Spouse	False
R	Black or African American	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Possible Internal Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Parent	False
R	White	Not Hispanic or Latino	West Fargo	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Aggravated Assault	Other/Unknown	Knife/Cutting Instrument	Severe Laceration	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Shelter-Mission/Homeless	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Lisbon	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Stranger	True
N	White	Not Hispanic or Latino	Mercer	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Beulah	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Parent	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Offender	False
R	White	Not Hispanic or Latino	McLean	Simple Assault	Government/Public Building	Personal Weapons	Minor Injury	Victim Was Stranger	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Mandan	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Mercer	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Minot	Aggravated Assault	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Boyfriend/Girlfriend	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	True
R	White	Not Specified	Mandan	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
U	White	Not Hispanic or Latino	Grafton	Intimidation	Hotel/Motel/Etc.	N/A	N/A	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Residence/Home	None	None	Relationship Unknown	True
R	White	Unknown	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Jamestown	Kidnapping/Abduction	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Grand Forks	Intimidation	Bar/Nightclub	N/A	N/A	Victim Was Stranger	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Other	Minor Injury	Relationship Unknown	False
R	White	Not Hispanic or Latino	Wahpeton	Statutory Rape	Residence/Home	N/A	N/A	Victim Was Acquaintance	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	True
R	Black or African American	Not Hispanic or Latino	Fargo	Intimidation	Service/Gas Station	N/A	N/A	Victim Was Acquaintance	True
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Jamestown	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	True
R	Black or African American	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Parent	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Intimidation	Grocery/Supermarket	N/A	N/A	Victim Was Stranger	False
N/A	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Sheridan	Intimidation	Residence/Home	N/A	N/A	Victim Was Neighbor	True
N	White	Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Parent	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim was Otherwise Known	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Residence/Home	None	None	Victim Was Boyfriend/Girlfriend	True
R	Black or African American	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Spouse	True
N	White	Not Hispanic or Latino	Fargo	Simple Assault	Hotel/Motel/Etc.	Other	Minor Injury	Victim Was Acquaintance	True
R	White	Not Hispanic or Latino	Lincoln	Aggravated Assault	Residence/Home	Personal Weapons	Apparent Broken Bones	Victim Was Child	False
R	White	Not Hispanic or Latino	Lincoln	Intimidation	Residence/Home	N/A	N/A	Victim Was Child	False
N	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
N/A	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	White	Not Hispanic or Latino	Minot	Aggravated Assault	Residence/Home	Asphyxiation	Possible Internal Injury	Victim Was Boyfriend/Girlfriend	True
R	American Indian or Alaska Native	Not Specified	Devils Lake	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
