resident_status_code	race_desc_victim	ethnicity_name_victim	pub_agency_name	offense_name	location_name	weapon_name	injury_name	relationship_name	incident_isweekend
R	White	Not Hispanic or Latino	Dickinson	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	True
R	White	Not Hispanic or Latino	Minot	Aggravated Assault	Park/Playground	Personal Weapons	Possible Internal Injury	Relationship Unknown	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Garrison	Simple Assault	Park/Playground	Personal Weapons	Minor Injury	Victim Was Friend	True
N	White	Not Hispanic or Latino	West Fargo	Aggravated Assault	Residence/Home	Asphyxiation	Minor Injury	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Mandan	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Friend	False
R	White	Not Hispanic or Latino	Ransom	Intimidation	Parking/Drop Lot/Garage	N/A	N/A	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Jamestown	Fondling	Residence/Home	Personal Weapons	None	Victim Was Acquaintance	True
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Stranger	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Spouse	False
R	White	Not Hispanic or Latino	Divide	Simple Assault	Residence/Home	Other	None	Victim Was Spouse	False
R	White	Not Hispanic or Latino	Williston	Intimidation	School-Elementary/Secondary	N/A	N/A	Victim Was Acquaintance	False
R	White	Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Grand Forks	Intimidation	Residence/Home	N/A	N/A	Victim Was Neighbor	False
N	White	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Babysittee	True
R	White	Not Hispanic or Latino	Jamestown	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	True
N	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Shelter-Mission/Homeless	Other	Possible Internal Injury	Victim Was Stranger	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Spouse	False
R	White	Not Specified	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Spouse	False
R	White	Not Hispanic or Latino	Jamestown	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Spouse	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Spouse	True
R	White	Not Hispanic or Latino	Devils Lake	Simple Assault	Specialty Store	Personal Weapons	Minor Injury	Victim was Employee	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Rape	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
N	Black or African American	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
N	White	Not Hispanic or Latino	Burleigh	Fondling	Residence/Home	Unknown	Possible Internal Injury	Relationship Unknown	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	Black or African American	Not Hispanic or Latino	West Fargo	Aggravated Assault	Residence/Home	Firearm	Possible Internal Injury	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Fargo	Statutory Rape	Residence/Home	N/A	N/A	Victim was Otherwise Known	False
R	White	Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Mandan	Intimidation	Residence/Home	N/A	N/A	Victim Was Offender	False
R	White	Not Hispanic or Latino	Watford City	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Parent	False
R	White	Unknown	Mandan	Simple Assault	Air/Bus/Train Terminal	Personal Weapons	Minor Injury	Victim Was Child	False
R	White	Not Hispanic or Latino	Jamestown	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Spouse	False
R	White	Not Hispanic or Latino	Bismarck	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Burleigh	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Offender	False
R	Black or African American	Not Hispanic or Latino	Fargo	Aggravated Assault	Hotel/Motel/Etc.	Personal Weapons	Other Major Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Restaurant	Personal Weapons	Minor Injury	Victim Was Spouse	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Mandan	Human Trafficking, Commercial Sex Acts	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Bottineau	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Parent	False
N	White	Not Hispanic or Latino	West Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Stranger	False
R	Black or African American	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	N/A	False
R	White	Not Hispanic or Latino	Bismarck	Statutory Rape	Residence/Home	N/A	N/A	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Residence/Home	None	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Drug Store/Doctor's Office/Hospital	Personal Weapons	Minor Injury	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Asphyxiation	Possible Internal Injury	Victim Was Neighbor	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Williston	Intimidation	School-Elementary/Secondary	N/A	N/A	Victim Was Acquaintance	False
N	White	Hispanic or Latino	Grand Forks	Aggravated Assault	Hotel/Motel/Etc.	Handgun	Other Major Injury	Victim Was Acquaintance	True
R	White	Unknown	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Offender	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
N	White	Not Hispanic or Latino	West Fargo	Simple Assault	School-Elementary/Secondary	Personal Weapons	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Watford City	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	Black or African American	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	West Fargo	Aggravated Assault	Residence/Home	Handgun	None	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Liquor Store	Personal Weapons	Minor Injury	Relationship Unknown	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Restaurant	Personal Weapons	Minor Injury	Victim Was Stranger	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Residence/Home	None	None	Victim Was Acquaintance	True
N	White	Unknown	North Dakota State University	Fondling	School-College/University	Personal Weapons	None	Victim Was Stranger	False
N	Black or African American	Not Hispanic or Latino	Grand Forks	Simple Assault	Commercial/Office Building	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Unknown	Dunseith	Intimidation	Service/Gas Station	N/A	N/A	Relationship Unknown	False
R	Black or African American	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Asphyxiation	Possible Internal Injury	Victim Was Parent	False
R	White	Hispanic or Latino	Fargo	Intimidation	Other/Unknown	N/A	N/A	Victim was Employer	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Child of Boyfriend or Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	White	Not Specified	Mandan	Rape	Residence/Home	Unknown	None	Victim was Ex-Spouse	False
R	American Indian or Alaska Native	Hispanic or Latino	Williston	Simple Assault	Bar/Nightclub	Personal Weapons	None	Victim was Otherwise Known	False
N	White	Not Specified	Mercer	Intimidation	Industrial Site	N/A	N/A	Victim Was Stranger	True
R	White	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Stranger	True
R	White	Not Hispanic or Latino	Mandan	Intimidation	School-Elementary/Secondary	N/A	N/A	Victim was Otherwise Known	False
R	White	Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Stepchild	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Offender	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Sibling	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Offender	True
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Child	False
R	White	Unknown	West Fargo	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Minor Injury	Victim Was Boyfriend/Girlfriend	False
N	White	Not Hispanic or Latino	Emmons	Intimidation	Residence/Home	N/A	N/A	Victim Was Friend	False
N/A	Black or African American	Not Hispanic or Latino	Grand Forks	Kidnapping/Abduction	Residence/Home	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
N	White	Not Hispanic or Latino	Adams	Intimidation	Highway/Road/Alley/Street/Sidewalk	N/A	N/A	Victim Was Stranger	True
N	American Indian or Alaska Native	Not Hispanic or Latino	Emmons	Rape	Residence/Home	Personal Weapons	None	Victim Was Friend	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Jail/Prison/Penitentiary/Corrections Facility	Personal Weapons	Minor Injury	Victim Was Acquaintance	True
N	White	Not Hispanic or Latino	Cass	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	White	Hispanic or Latino	Dickinson	Intimidation	School-Elementary/Secondary	N/A	N/A	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	True
R	White	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Sibling	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Boyfriend/Girlfriend	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Devils Lake	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Other	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Restaurant	Personal Weapons	None	Victim Was Acquaintance	False
R	Black or African American	Not Hispanic or Latino	Minot	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
N	White	Unknown	Mandan	Simple Assault	Residence/Home	Other	Minor Injury	Victim was Otherwise Known	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Boyfriend/Girlfriend	False
R	Unknown	Not Hispanic or Latino	Mandan	Aggravated Assault	Other/Unknown	Firearm	Minor Injury	Relationship Unknown	True
R	White	Not Hispanic or Latino	Dickinson	Aggravated Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Apparent Broken Bones	Victim Was Friend	False
N	Black or African American	Not Specified	Mandan	Aggravated Assault	Residence/Home	Handgun	None	Victim Was Acquaintance	False
N	White	Not Specified	Grand Forks	Intimidation	Bar/Nightclub	N/A	N/A	Victim Was Stranger	False
R	White	Unknown	McHenry	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Spouse	False
R	White	Hispanic or Latino	Williston	Aggravated Assault	Residence/Home	Asphyxiation	Minor Injury	Victim Was Sibling	False
R	Unknown	Unknown	Grafton	Intimidation	Residence/Home	N/A	N/A	Victim Was Stepparent	False
N	Unknown	Unknown	Tioga	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Severe Laceration	Victim Was In-law	False
R	White	Not Hispanic or Latino	West Fargo	Aggravated Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	Black or African American	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Watford City	Intimidation	Residence/Home	N/A	N/A	Victim Was Neighbor	True
N	American Indian or Alaska Native	Not Specified	Rolla	Simple Assault	Residence/Home	Unknown	Minor Injury	Victim Was Child	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Parent	True
N	White	Not Hispanic or Latino	Burleigh	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	Black or African American	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
N	White	Not Hispanic or Latino	Grand Forks	Aggravated Assault	Residence/Home	Blunt Object	Minor Injury	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Beulah	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Friend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Wahpeton	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	True
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Drug Store/Doctor's Office/Hospital	Personal Weapons	Unconscious	Victim Was Stranger	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Aggravated Assault	Other/Unknown	Personal Weapons	Possible Internal Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Devils Lake	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Parent	False
R	White	Not Hispanic or Latino	Renville	Simple Assault	Residence/Home	Other	None	Victim Was Boyfriend/Girlfriend	True
N	White	Not Hispanic or Latino	Ransom	Fondling	Residence/Home	Personal Weapons	None	Victim Was Acquaintance	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Foster	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Acquaintance	True
N/A	White	Not Hispanic or Latino	Fargo	Intimidation	Highway/Road/Alley/Street/Sidewalk	N/A	N/A	Victim was Otherwise Known	False
N	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Specialty Store	Other	Minor Injury	Relationship Unknown	True
R	White	Not Hispanic or Latino	Grand Forks	Aggravated Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Stranger	True
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Parking/Drop Lot/Garage	Other	None	Victim was Otherwise Known	False
N/A	White	Not Hispanic or Latino	Minot	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Grand Forks	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Fondling	Hotel/Motel/Etc.	Drugs/Narcotics/Sleeping Pills	None	Victim was Otherwise Known	False
